252709,Engine cooling fan 1/2 speed,5395,2,8,0,8,0,0,367770,0b00000001,0,0,0,x*1,1,2,4113,0,x&0b00000001,200,
252710,Engine cooling fan 1/1 speed,0,50,5,0,8,0,0,367771,0x0026,0,0,1,x*1,1,0,0,0,x*1,1,
252711,Engine cooling fan 1/1 speed,5396,2,8,0,8,0,0,367772,0b00000000,0,0,0,x*1,1,1,4114,0,x&0b00000001,200,
252711,Engine cooling fan 1/1 speed,5396,2,8,0,8,0,0,367773,0b00000001,0,0,0,x*1,1,2,4113,0,x&0b00000001,200,
252712,"Engine cooling fan, pwm controlled",0,50,5,0,16,0,0,367774,0x0027,0,0,1,x*1,1,0,0,0,x*1,1,
252713,"Engine cooling fan, pwm controlled",5397,2,8,0,16,0,0,367775,0x00F0,10861,0,1,x*1,1,1,10861,0,x*1,1,
252713,"Engine cooling fan, pwm controlled",5397,2,8,0,16,0,0,367776,0x00DF,67938,0,1,x*1,1,2,67938,0,x*1,1,
252713,"Engine cooling fan, pwm controlled",5397,2,8,0,16,0,0,367777,0x00D6,67939,0,1,x*1,1,3,67939,0,x*1,1,
252713,"Engine cooling fan, pwm controlled",5397,2,8,0,16,0,0,367778,0x0092,67940,0,1,x*1,1,4,67940,0,x*1,1,
252713,"Engine cooling fan, pwm controlled",5397,2,8,0,16,0,0,367779,0x007F,50942,0,1,x*1,1,5,50942,0,x*1,1,
252713,"Engine cooling fan, pwm controlled",5397,2,8,0,16,0,0,367780,0x005E,67941,0,1,x*1,1,6,67941,0,x*1,1,
252713,"Engine cooling fan, pwm controlled",5397,2,8,0,16,0,0,367781,0x003F,51879,0,1,x*1,1,7,51879,0,x*1,1,
252713,"Engine cooling fan, pwm controlled",5397,2,8,0,16,0,0,367782,0x0026,67942,0,1,x*1,1,8,67942,0,x*1,1,
252714,Used by AS,70331,2,8,0,16,0,0,367783,,0,0,1,x*1,0,1,0,0,x*1,1,
252715,ETS warning lamp output,0,50,5,0,8,0,0,367784,0x0029,0,0,1,x*1,1,0,0,0,x*1,1,
252716,ETS warning lamp output,5413,2,8,0,8,0,0,367785,0b00000000,0,0,0,x*1,1,1,4114,0,x&0b00000001,200,
252716,ETS warning lamp output,5413,2,8,0,8,0,0,367786,0b00000001,0,0,0,x*1,1,2,4113,0,x&0b00000001,200,
252717,Evap purge valve,0,50,5,0,8,0,0,367787,0x002B,0,0,1,x*1,1,0,0,0,x*1,1,
252718,Evap purge valve,5421,2,8,0,8,0,0,367788,0xF0,85156,0,1,x*1,1,1,0,5422,x*100/255,229,
252719,Fuel pump relay,0,50,5,0,8,0,0,367789,0x002C,0,0,1,x*1,1,0,0,0,x*1,1,
252720,Fuel pump relay,5423,2,8,0,8,0,0,367790,0b00000000,0,0,0,x*1,1,1,4114,0,x&0b00000001,200,
252720,Fuel pump relay,5423,2,8,0,8,0,0,367791,0b00000001,0,0,0,x*1,1,2,4113,0,x&0b00000001,200,
252721,MIL lamp output,0,50,5,0,8,0,0,367792,0x002D,0,0,1,x*1,1,0,0,0,x*1,1,
252722,MIL lamp putput,5424,2,8,0,8,0,0,367793,0b00000000,0,0,0,x*1,1,1,4114,0,x&0b00000001,200,
252722,MIL lamp putput,5424,2,8,0,8,0,0,367794,0b00000001,0,0,0,x*1,1,2,4113,0,x&0b00000001,200,
252723,"Oxygen sensor 1 heating, front",0,50,5,0,8,0,0,367795,0x002F,0,0,1,x*1,1,0,0,0,x*1,1,
252724,"Oxygen sensor 1 heating, front",5428,2,8,0,8,0,0,367796,0b00000000,0,0,0,x*1,1,1,4114,0,x&0b00000001,200,
252724,"Oxygen sensor 1 heating, front",5428,2,8,0,8,0,0,367797,00000002,0,0,0,x*1,1,2,4113,0,x&0b00000001,200,
252725,"Oxygen sensor 2 heating, front",0,50,5,0,8,0,0,367798,0x0030,0,0,1,x*1,1,0,0,0,x*1,1,
252726,"Oxygen sensor 2 heating, front",5429,2,8,0,8,0,0,367799,0b00000000,0,0,0,x*1,1,1,4114,0,x&0b00000001,200,
252726,"Oxygen sensor 2 heating, front",5429,2,8,0,8,0,0,367800,0b00000001,0,0,0,x*1,1,2,4113,0,x&0b00000001,200,
252727,"Oxygen sensor 1 heating, rear",0,50,5,0,8,0,0,367801,0x0031,0,0,1,x*1,1,0,0,0,x*1,1,
252728,"Oxygen sensor 1 heating, rear",5430,2,8,0,8,0,0,367802,0b00000000,0,0,0,x*1,1,1,4114,0,x&0b00000001,200,
252728,"Oxygen sensor 1 heating, rear",5430,2,8,0,8,0,0,367803,0b00000001,0,0,0,x*1,1,2,4113,0,x&0b00000001,200,
252729,"Oxygen sensor 2 heating, rear",0,50,5,0,8,0,0,367804,0x0032,0,0,1,x*1,1,0,0,0,x*1,1,
252730,"Oxygen sensor 2 heating, rear",5431,2,8,0,8,0,0,367805,0b00000000,0,0,0,x*1,1,1,4114,0,x&0b00000001,200,
252730,"Oxygen sensor 2 heating, rear",5431,2,8,0,8,0,0,367806,00000002,0,0,0,x*1,1,2,4113,0,x&0b00000001,200,
252731,System relay,0,50,5,0,8,0,0,367807,0x0035,0,0,1,x*1,1,0,0,0,x*1,1,
252732,System relay,5435,2,8,0,8,0,0,367808,0b00000000,0,0,0,x*1,1,1,4114,0,x&0b00000001,200,
252732,System relay,5435,2,8,0,8,0,0,367809,0b00000001,0,0,0,x*1,1,2,4113,0,x&0b00000001,200,
252733,Turbo control valve,0,50,5,0,8,0,0,367810,0x0036,0,0,1,x*1,1,0,0,0,x*1,1,
252734,Turbo control valve,5436,2,8,0,8,0,0,367811,0b00000000,0,0,0,x*1,1,1,4114,0,x&0b00000001,200,
252734,Turbo control valve,5436,2,8,0,8,0,0,367812,0b00000001,0,0,0,x*1,1,2,4113,0,x&0b00000001,200,
252735,"Variable valve timing, VVT1 Inlet Cam control valve",0,50,5,0,8,0,0,367813,0x0037,0,0,1,x*1,1,0,0,0,x*1,1,
252736,"Variable valve timing, VVT1 Inlet Cam control valve",64119,2,8,0,8,0,0,367814,0x00CC,46830,0,1,x*1,1,1,0,4413,x*1,1,
252736,"Variable valve timing, VVT1 Inlet Cam control valve",64119,2,8,0,8,0,0,367815,0x007F,10862,0,1,x*1,1,2,0,4413,x*1,1,
252736,"Variable valve timing, VVT1 Inlet Cam control valve",64119,2,8,0,8,0,0,367816,0x0000,62223,0,1,x*1,1,3,0,4413,x*1,1,
252737,"Variable valve timing, VVT Outlet Cam control valve",0,50,5,0,16,0,0,367817,0x0038,0,0,1,x*1,1,0,0,0,x*1,1,
252738,"Variable valve timing, VVT Outlet Cam control valve",64123,2,8,0,16,0,0,367818,0x00CC,46830,0,1,x*1,1,1,0,4413,x*1,1,
252738,"Variable valve timing, VVT Outlet Cam control valve",64123,2,8,0,16,0,0,367819,0x007F,10862,0,1,x*1,1,2,0,4413,x*1,1,
252738,"Variable valve timing, VVT Outlet Cam control valve",64123,2,8,0,16,0,0,367820,0x0000,62223,0,1,x*1,1,3,0,4413,x*1,1,
252739,Trottle motor,0,50,5,0,8,0,0,367821,0x0039,0,0,1,x*1,1,0,0,0,x*1,1,
252740,Trottle motor,61277,2,8,0,8,0,0,367822,0x00FF,10861,0,1,x*1,1,1,0,4413,x*1,1,
252740,Trottle motor,61277,2,8,0,8,0,0,367823,0x00BF,25069,0,1,x*1,1,2,0,4413,x*1,1,
252740,Trottle motor,61277,2,8,0,8,0,0,367824,0x007F,10862,0,1,x*1,1,3,0,4413,x*1,1,
252740,Trottle motor,61277,2,8,0,8,0,0,367825,0x003F,10863,0,1,x*1,1,4,0,4413,x*1,1,
252740,Trottle motor,61277,2,8,0,8,0,0,367826,0x0000,62223,0,1,x*1,1,5,0,4413,x*1,1,
252741,Pump Motor DM-TL,0,50,5,0,8,0,0,367827,0x003A,0,0,1,x*1,1,0,0,0,x*1,1,
252742,Pump Motor DM-TL,64151,2,8,0,8,0,0,367828,0b00000001,12424,0,200,x&0b00000001,1,1,30197,0,x&0b00000001,200,
252742,Pump Motor DM-TL,64151,2,8,0,8,0,0,367829,0b00000000,4114,0,200,x&0b00000001,1,2,30198,0,x&0b00000001,200,
252743,DM-TL Valve Control,0,50,5,0,8,0,0,367830,0x003B,0,0,1,x*1,1,0,0,0,x*1,1,
252744,DM-TL Valve Control,64152,2,8,0,8,0,0,367831,0b00000001,12424,0,200,x&0b00000001,1,1,30197,0,x&0b00000001,200,
252744,DM-TL Valve Control,64152,2,8,0,8,0,0,367832,0b00000000,4114,0,200,x&0b00000001,1,2,30198,0,x&0b00000001,200,
252745,Ebox fan,0,50,5,0,8,0,0,367833,0x003C,0,0,1,x*1,1,0,0,0,x*1,1,
252746,Ebox fan,64148,2,8,0,8,0,0,367834,0b00000001,12424,0,200,x&0b00000001,1,1,30197,0,x&0b00000001,200,
252746,Ebox fan,64148,2,8,0,8,0,0,367835,0b00000000,4114,0,200,x&0b00000001,1,2,30198,0,x&0b00000001,200,
252747,WPAC : AC pressure (scanned value of ADC),0,50,5,0,8,0,0,367836,0x1000,0,0,1,x*1,1,0,0,0,x*1,1,
252748,WPAC : AC pressure (scanned value of ADC),4681,2,8,0,8,0,0,367837,,0,0,0,x*1,0,1,0,4421,x*5/256,8082,
252749,PAC : AC refrigerant pressure,0,50,5,0,16,0,0,367838,0x1001,0,0,1,x*1,1,0,0,0,x*1,1,
252750,PAC : AC refrigerant pressure,4693,2,8,0,8,0,0,367839,,0,4500,251,x*13.54-176,0,1,0,4500,x*13.54-176,251,
252751,B_ACK : AC compressor active,0,50,5,0,8,0,0,367840,0x1002,0,0,1,x*1,1,0,0,0,x*1,1,
252752,B_ACK : Ac compressor active,4694,2,8,0,8,0,0,367841,0b00000000,4114,0,200,x&0b00000001,1,1,59250,0,x&0b00000001,200,
252752,B_ACK : Ac compressor active,4694,2,8,0,8,0,0,367842,0b00000001,4113,0,200,x&0b00000001,1,2,34122,0,x&0b00000001,200,
252753,B_ACA : AC stand-by position,0,50,5,0,8,0,0,367843,0x1003,0,0,1,x*1,1,0,0,0,x*1,1,
252754,B_ACA : AC stand-by position,0,2,8,0,8,0,0,367844,0b00000000,0,0,0,x*1,1,1,59250,0,x*1,1,
252754,B_ACA : AC stand-by position,0,2,8,0,8,0,0,367845,0b00000001,0,0,0,x*1,1,2,34122,0,x*1,1,
252755,"PWMAPD_W : Duty cycle, PWM signal from acc.pedal",0,50,5,0,16,0,0,367846,0x1004,0,0,1,x*1,1,0,0,0,x*1,1,
252756,??,64184,2,8,0,16,0,0,367847,,0,4413,252,x*100/65535,0,1,0,4413,x*100/65536,11170,
252757,PU : Ambient pressure,0,50,5,0,8,0,0,367848,0x1005,0,0,1,x*1,1,0,0,0,x*1,1,
252758,PU : Ambient pressure,6336,2,8,0,8,0,0,367849,,0,5560,253,x*5,0,1,0,5560,x*5,253,
252759,TUMG : Ambient air temperature,0,50,5,0,8,0,0,367850,0x1006,0,0,1,x*1,1,0,0,0,x*1,1,
252760,???,5132,2,8,0,8,0,0,367851,,0,5533,1743,x*0.75-48,0,1,68603,0,x*0.75-48,1743,
252761,UB : Battery voltage,0,50,5,0,8,0,0,367852,0x1007,0,0,1,x*1,1,0,0,0,x*1,1,
252762,UB : battery voltage,4713,2,8,0,8,0,0,367853,,0,4421,64,x*0.0704,0,1,0,4421,x*0.0704,64,
252763,B_BL : Brake lights switch info brakes operated,0,50,5,0,16,0,0,367854,0x1008,0,0,1,x*1,1,0,0,0,x*1,1,
252764,B_BL : Brake lights switch info brakes operated,4716,2,8,0,8,0,0,367855,0b00000000,4114,0,200,x&0b00000001,1,1,59250,0,x*1,1,
252764,B_BL : Brake lights switch info brakes operated,4716,2,8,0,8,0,0,367856,0b00000001,4113,0,200,x&0b00000001,1,2,90651,0,x*1,1,
252765,UBR_W : Voltage from break pedal position,0,50,5,0,16,0,0,367857,0x1009,0,0,1,x*1,1,0,0,0,x*1,1,
252766,UBR_W : Voltage from break pedal position,5132,2,8,0,16,0,0,367858,,0,4421,1743,x*0.75-48,0,1,0,4421,x*5/1024,1986,
252767,UBR_W : voltage from break pedal position,4717,2,8,0,16,0,0,367859,,0,4421,2662,x&0x03ff*5/1024,0,1,0,4421,x*5/1024,1986,
252768,NSTAT: Stationary reference speed,0,50,5,0,0,0,0,367860,0x100A,0,0,1,x*1,1,0,0,0,x*1,1,
252769,NSTAT: Stationary reference speed,0,2,8,0,0,0,0,367861,,0,0,0,x*1,0,1,0,6463,x*10,98,
252770,UDKP1_W : Sensor voltage from throttke potentiometer2 (word),0,50,5,0,16,0,0,367862,0x100B,0,0,1,x*1,1,0,0,0,x*1,1,
252771,Brake light switch,64188,2,8,0,16,0,0,367863,,0,4421,11074,x*0.001222,0,1,62973,0,x&0b00000001,200,
252772,UDKP2_W : Sensor voltage from throttke potentiometer2 (word),0,50,5,0,16,0,0,367864,0x100C,0,0,1,x*1,1,0,0,0,x*1,1,
252773,??,64187,2,8,0,16,0,0,367865,,0,4421,11074,x*0.001222,0,1,0,4421,x*80/65536,12354,
252774,B_FGRES : condition: cruise control is switched on,0,50,5,0,8,0,0,367866,0x100D,0,0,1,x*1,1,0,0,0,x*1,1,
252775,B_FGRES : condition: cruise control is switched on,0,2,8,0,8,0,0,367867,,0,0,1,x*1,0,1,67171,0,x*1,1,
252775,B_FGRES : condition: cruise control is switched on,0,2,8,0,8,0,0,367868,0b00000000,0,0,0,x*1,1,2,34122,0,x*1,1,
252776,B_FGRTWA : condition: Cruise control button RESUME,0,50,5,0,16,0,0,367869,0x100E,0,0,1,x*1,1,0,0,0,x*1,1,
252777,B_FGRTWA : condition: Cruise control button RESUME,4844,2,8,0,8,0,0,367870,0b00000000,4114,0,200,x&0b00000001,1,1,0,0,x*1,1,
252777,B_FGRTWA : condition: Cruise control button RESUME,4844,2,8,0,8,0,0,367871,0b00000000,4113,0,200,x&0b00000001,1,2,34122,0,x*1,1,
252778,B_FGRTBE : condition: Cruise control button ACCELERATE,0,50,5,0,16,0,0,367872,0x100F,0,0,1,x*1,1,0,0,0,x*1,1,
252779,"B_FGRTBE : condition: Cruise control button ACCELERATE         ",4846,2,8,0,8,0,0,367873,0b00000000,4114,0,200,x&0b00000001,1,1,67171,0,x*1,1,
252779,"B_FGRTBE : condition: Cruise control button ACCELERATE         ",4846,2,8,0,8,0,0,367874,0b00000001,4113,0,200,x&0b00000001,1,2,34122,0,x*1,1,
252780,"B_FGRTVE : condition: Cruise control button DECELERATE    ",0,50,5,0,16,0,0,367875,0x1010,0,0,1,x*1,1,0,0,0,x*1,1,
252781,"B_FGRTVE : condition: Cruise control button DECELERATE  ",4848,2,8,0,8,0,0,367876,0b00000000,4114,0,200,x&0b00000001,1,1,67171,0,x*1,1,
252781,"B_FGRTVE : condition: Cruise control button DECELERATE  ",4848,2,8,0,8,0,0,367877,0b00000001,4113,0,200,x&0b00000001,1,2,34122,0,x*1,1,
252782,FGRLAMP : 2 bit Volcano message for cruise control lamp,0,50,5,0,8,0,0,367878,0x1011,0,0,1,x*1,1,0,0,0,x*1,1,
252783,B_FGRTWA : condition: Cruise control button RESUME,4844,2,8,0,8,0,0,367879,0b00000000,4114,0,200,x&0b00000001,1,1,59250,0,x&0b00000001,200,
252783,B_FGRTWA : condition: Cruise control button RESUME,4844,2,8,0,8,0,0,367880,0b00000001,4113,0,200,x&0b00000001,1,2,34122,0,x&0b00000001,200,
252784,KVAPWM : Number of KVA-pulse per 100ms,0,50,5,0,8,0,0,367881,0x1012,0,0,1,x*1,1,0,0,0,x*1,1,
252785,B_FGRTBE : condition: Cruise control button ACCELERATE,4846,2,8,0,8,0,0,367882,0b00000000,4114,0,200,x&0b00000001,1,1,59250,0,x&0b00000001,200,
252785,B_FGRTBE : condition: Cruise control button ACCELERATE,4846,2,8,0,8,0,0,367883,0b00000001,4113,0,200,x&0b00000001,1,2,34122,0,x&0b00000001,200,
252786,"B_CFL : Condition lamp for low coolant level   ",0,50,5,0,16,0,0,367884,0x1013,0,0,1,x*1,1,0,0,0,x*1,1,
252787,B_FGRTVE : condition: Cruise control button DECELERATE,4860,2,8,0,8,0,0,367885,0b00000000,4114,0,200,x&0b00000001,1,1,59250,0,x&0b00000001,200,
252787,B_FGRTVE : condition: Cruise control button DECELERATE,4860,2,8,0,8,0,0,367886,0b00000001,4113,0,200,x&0b00000001,1,2,34122,0,x&0b00000001,200,
252788,"FLUTS1 : Filter enigne roughness test value, cylinder or",0,50,5,0,16,0,0,367887,0x1014,0,0,1,x*1,1,0,0,0,x*1,1,
252789,"FLUTS1 : Filter enigne roughness test value, cylinder or",0,2,8,0,16,0,0,367888,,0,0,0,x*1,0,1,0,17199,x/281.474976710656,13156,
252790,TMOT : Engine temperature,0,50,5,0,8,0,0,367889,0x1015,0,0,1,x*1,1,0,0,0,x*1,1,
252791,TMOT : Engine temperature,0,2,8,0,8,0,0,367890,,0,0,0,x*1,0,1,68603,0,x*0.75-48,1743,
252792,"B_FL1 : condition cooling fan 1 on   ",0,50,5,0,8,0,0,367891,0x1016,0,0,1,x*1,1,0,0,0,x*1,1,
252793,"B_FL1 : condition cooling fan 1 on   ",0,2,8,0,8,0,0,367892,0b00000000,0,0,1,x*1,1,1,67171,0,x*1,1,
252793,"B_FL1 : condition cooling fan 1 on   ",0,2,8,0,8,0,0,367893,0b00000001,0,0,1,x*1,1,2,34122,0,x*1,1,
252794,"FLUTS2 : filter engine roughness test value, cylinder or ignition 2, signed",0,50,5,0,16,0,0,367894,0x1017,0,0,1,x*1,1,0,0,0,x*1,1,
252795,"FLUTS2 : filter engine roughness test value, cylinder or ignition 2, signed",17205,2,8,0,16,0,0,367895,,0,0,5062,x*0.909494/256,0,1,0,17199,x*0.909494/256,5062,
252795,"FLUTS2 : filter engine roughness test value, cylinder or ignition 2, signed",17205,2,8,0,16,0,0,367896,"-116,41",0,0,0,x*1,2,2,0,0,-(65536*0.909494/256)*x*0909494/256,5063,
